"";"id";"raça";"idade";"ing_nat";"gênero";"mão_dom";"fonte";"país";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"N1";"N2";"N3";"N4";"N5";"N6";"N7";"N8";"N9";"N10";"A1";"A2";"A3";"A4";"A5";"A6";"A7";"A8";"A9";"A10";"C1";"C2";"C3";"C4";"C5";"C6";"C7";"C8";"C9";"C10";"O1";"O2";"O3";"O4";"O5";"O6";"O7";"O8";"O9";"O10";"extr";"neur";"amab";"cons";"aber";"fluid";"wellb";"empa";"E";"N";"A";"C";"O"
"3398";"s3398";"Caucasiano (Europeu)";17;"Sim";"Masculino";"Esquerda";2;"CA";4;1;5;1;5;1;5;2;5;2;1;4;3;4;2;1;2;2;2;2;4;5;1;3;2;2;1;5;5;4;5;1;5;1;4;2;3;3;3;2;4;1;4;1;5;1;5;3;3;5;4,7;1,9;4,2;3,9;4,4;2,68648234284352;-3,78443076947131;3,53611621212589;23;11;23;20;22
"17461";"s17461";"Outro";17;"Sim";"Masculino";"Direita";1;"US";3;2;4;3;4;2;2;2;4;3;3;2;5;2;2;2;2;2;2;2;5;4;1;5;3;4;2;4;4;5;4;3;4;3;3;3;4;2;3;4;3;3;2;2;4;2;4;3;5;5;3,5;2,8;4,3;3,5;3,7;-0,0809751782456434;-1,13131968399058;2,82289185378436;19;17;23;18;19
"5582";"s5582";"Caucasiano (Europeu)";24;"Não";"Feminino";"Esquerda";1;"GE";3;5;2;3;1;3;2;2;2;5;3;2;3;2;4;1;2;2;4;3;4;2;1;4;1;4;2;3;4;5;1;3;1;4;1;5;1;3;1;1;2;4;3;3;3;3;1;2;3;2;2,2;3;4;1,5;2,4;-0,0625228703641612;-0,630266119590241;2,92781650769622;11;18;19;10;13
"1697";"s1697";"Caucasiano (Europeu)";68;"Sim";"Masculino";"Direita";2;"US";2;2;3;4;4;1;2;4;4;4;3;2;4;1;3;3;3;4;4;5;2;4;4;3;3;2;3;2;4;3;3;3;3;2;3;2;4;3;3;3;5;1;5;5;4;1;4;5;5;5;3;3,8;2,8;3,3;4,4;1,33744821452266;-3,36165453317426;0,34724207274317;17;21;13;16;20
"10944";"s10944";"Caucasiano (Europeu)";51;"Sim";"Masculino";"Direita";1;"AE";2;3;2;4;3;3;1;4;2;4;5;3;5;2;4;4;4;4;4;4;4;4;4;5;2;5;2;4;4;4;3;5;4;4;2;4;2;2;4;4;5;1;4;1;5;1;5;5;5;5;2,2;4,1;4;2,8;4,9;2,72892258063449;-2,3146325735308;2,61020786124039;12;20;18;15;24
"13646";"s13646";"Caucasiano (Europeu)";23;"Não";"Masculino";"Ambas";1;"IT";3;2;5;3;4;2;5;3;2;2;2;4;5;3;2;3;2;3;3;3;3;3;2;3;1;5;1;4;4;4;3;3;5;3;4;3;3;3;3;4;4;3;3;3;3;3;4;3;4;3;3,7;2,8;4;3,4;3,3;1,16687246240825;-2,78519989191425;2,53199129278941;17;15;18;18;17
"9391";"s9391";"Caucasiano (Europeu)";34;"Sim";"Masculino";"Direita";2;"US";3;2;5;2;4;1;3;2;5;3;2;4;2;3;1;2;1;2;3;1;4;4;3;4;2;2;1;4;4;4;5;2;5;2;3;2;4;1;3;4;5;1;4;1;5;1;5;5;4;5;4;1,9;3,8;4,1;4,8;2,92963227384279;-0,548715589508056;2,62129956049002;21;9;19;22;23
"19472";"s19472";"Caucasiano (Europeu)";45;"Sim";"Feminino";"Direita";5;"US";5;3;1;5;5;3;4;4;4;5;5;1;5;1;5;5;5;5;5;5;5;4;1;5;1;5;1;5;5;5;4;3;5;5;5;2;5;5;5;5;4;3;5;1;5;1;4;5;5;5;2,9;5;4,9;3,8;4,6;2,39842052416434;-1,68444577465733;4,26773532101286;13;25;24;15;24
"7725";"s7725";"Caucasiano (Europeu)";33;"Sim";"Feminino";"Direita";2;"CA";3;1;4;2;5;1;3;3;3;2;4;3;4;1;4;4;4;4;4;4;5;4;3;4;1;3;2;3;4;2;4;4;4;3;4;3;4;3;3;3;4;3;3;3;4;3;4;3;3;3;3,9;4;3,7;3,3;3,3;1,02399249954906;-0,454040266212789;1,96686644428358;20;20;17;15;16
"95";"s95";"Caucasiano (Europeu)";22;"Não";"Feminino";"Direita";1;"NO";2;3;3;4;4;2;3;2;4;4;1;4;2;4;1;1;2;1;1;1;4;3;4;3;3;3;3;4;2;5;5;5;4;3;2;2;3;3;2;3;5;3;4;4;4;2;3;4;4;3;3,1;1,4;3,2;3;3,6;2,04602655813872;-0,146557615894701;1,1372804229606;17;8;18;14;17
"13260";"s13260";"Caucasiano (Europeu)";37;"Sim";"Masculino";"Direita";2;"US";1;4;1;5;2;3;1;5;1;5;5;1;5;1;5;5;5;5;5;5;4;2;2;2;4;4;4;2;3;2;5;3;4;5;1;2;5;2;4;5;3;2;1;2;2;5;4;2;4;1;1,4;5;2,7;3,6;2,6;1,46566112338201;-1,94043247972761;1,12944885884854;8;25;14;17;14
"3248";"s3248";"Caucasiano (Europeu)";20;"Não";"Masculino";"Esquerda";1;"IL";4;3;5;3;5;1;4;4;5;1;1;4;2;5;3;1;1;1;2;1;1;1;5;1;5;1;4;2;2;5;5;2;5;1;3;1;5;1;1;4;5;1;5;1;5;1;5;5;5;5;4,1;1,5;1,7;4,2;5;1,24009958559515;-1,73378540035447;2,43547981535853;20;9;10;23;25
"6621";"s6621";"Caucasiano (Europeu)";17;"Sim";"Masculino";"Direita";5;"AU";4;2;4;2;4;2;4;3;4;3;3;4;4;4;3;2;2;1;3;2;4;4;3;4;2;2;3;3;4;3;3;3;4;4;2;3;3;3;3;5;4;2;2;2;4;3;4;4;3;4;3,8;2,4;3,4;3,1;3,6;2,05220375835082;-0,70382662969803;3,34189464121144;18;13;17;17;16
"1047";"s1047";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";29;"Não";"Masculino";"Direita";5;"(nu";4;2;5;2;5;1;5;3;5;2;2;3;2;3;3;2;3;2;4;2;5;5;1;5;1;4;1;5;5;5;4;3;5;2;4;3;5;2;5;5;2;1;5;1;5;1;5;3;5;5;4,4;2,6;4,9;4,2;4,5;0,43338420754862;-0,663351502857741;3,33024757330122;21;13;25;21;25
"10728";"s10728";"Caucasiano (Europeu)";15;"Sim";"Masculino";"Esquerda";5;"GB";1;2;1;3;3;3;4;5;1;5;1;5;5;4;5;1;3;1;1;1;3;4;1;3;1;5;3;3;1;5;3;3;4;3;1;5;1;3;5;4;2;5;1;5;4;5;5;1;5;5;2,2;2,1;3,7;2,8;2,6;0,957514025258567;-1,2621063754976;2,55386778417417;10;14;20;17;13
"12674";"s12674";"Caucasiano (Europeu)";21;"Sim";"Masculino";"Esquerda";1;"AU";3;3;4;3;5;2;4;3;4;3;4;2;4;1;2;2;4;4;4;4;4;4;3;4;2;4;2;3;4;4;2;2;4;3;2;3;3;3;3;3;5;2;5;1;4;1;4;5;5;5;3,6;3,7;3,8;3;4,7;3,54230908538519;-0,802564208264422;1,41543501464703;17;19;18;17;24
"16118";"s16118";"Caucasiano (Europeu)";20;"Sim";"Feminino";"Esquerda";1;"US";3;2;5;3;4;2;5;2;1;4;4;2;4;2;3;2;4;2;4;1;5;4;3;4;2;4;2;4;4;3;5;3;4;2;2;2;3;2;4;3;5;3;4;3;4;3;4;5;4;3;3,5;3,2;3,9;3,6;3,8;3,11072762439526;-1,11860961589541;2,1697217664303;15;16;19;18;18
"5546";"s5546";"Caucasiano (Indiano)";18;"Não";"Feminino";"Direita";1;"IN";1;1;3;3;3;1;1;3;3;5;3;1;5;1;3;5;5;3;1;5;1;3;1;3;3;4;3;3;5;5;3;3;3;3;1;5;1;3;4;3;1;3;5;1;3;1;3;1;3;5;2,8;4;3,5;2,5;3,4;1,01175408695477;-1,8692788599451;2,55111385993206;17;23;17;15;21
"19234";"s19234";"Caucasiano (Europeu)";25;"Não";"Feminino";"Direita";1;"PT";4;1;5;3;5;1;4;5;3;3;4;3;4;3;5;4;5;4;5;3;4;3;4;4;2;4;3;2;5;5;4;5;3;5;3;5;4;1;3;4;4;1;5;1;4;1;4;4;5;5;3,8;4;3,6;2,9;4,6;2,31630175659007;-1,14365278255977;3,60750848854456;17;18;16;14;24
"3802";"s3802";"Caucasiano (Europeu)";20;"Sim";"Masculino";"Direita";1;"US";3;3;3;4;4;1;2;5;2;3;2;5;1;2;1;1;1;1;1;3;4;5;5;3;3;3;2;4;4;1;3;4;5;2;1;2;1;4;1;3;5;1;5;1;5;1;5;4;5;5;2,8;1,6;3,2;2,6;4,9;2,80026477090508;-1,53956925871166;2,28836383023962;14;10;15;16;25
"14419";"s14419";"Caucasiano (Médio Leste)";20;"Não";"Masculino";"Direita";1;"TR";5;3;3;2;3;3;4;5;2;5;3;4;4;3;4;3;4;4;3;2;2;4;3;5;2;5;2;4;4;4;5;4;5;3;4;2;4;3;4;3;4;3;5;3;5;1;4;3;4;5;2,9;3,2;3,9;3,7;4,1;1,14189187686208;-1,27408820872612;1,67304226143967;10;15;17;16;21
"15238";"s15238";"Outro";22;"Não";"Feminino";"Direita";1;"IN";1;5;4;1;3;5;3;4;1;3;4;3;5;3;5;4;3;3;3;3;1;4;1;5;1;5;2;5;5;4;5;1;5;5;5;4;1;4;5;5;2;5;5;5;5;1;5;2;3;5;2,4;3,6;4,3;3,6;3,4;2,45594178108706;-0,330298538823892;2,16543481569999;8;19;19;18;19
"5644";"s5644";"Raça Mista";21;"Sim";"Feminino";"Esquerda";2;"US";4;1;3;2;5;2;3;2;5;1;5;1;5;1;3;5;1;1;5;4;4;5;4;4;1;4;4;3;5;4;5;1;5;2;5;2;3;1;5;3;1;1;2;1;3;4;4;1;2;2;4,2;3,9;3,8;4,4;2,7;1,86335342550622;-1,07475123210762;3,23407204405536;23;22;18;22;15
"7312";"s7312";"Outro";29;"Sim";"Feminino";"Direita";1;"CA";4;1;5;1;5;1;5;1;3;3;4;3;5;2;3;3;4;4;3;2;1;5;1;4;1;4;1;4;4;5;4;3;2;1;5;1;4;3;5;3;2;2;5;2;4;1;4;1;3;5;4,5;3,5;4,2;3,9;3,7;2,79394325589217;-0,358456848950357;2,43371777027748;21;17;20;16;21
"11987";"s11987";"Raça Mista";22;"Sim";"Feminino";"Direita";1;"US";1;2;3;5;3;3;1;4;1;5;5;4;5;1;4;4;1;2;5;5;1;3;2;4;2;3;4;1;3;3;2;2;3;3;2;5;4;4;2;4;2;3;4;2;4;2;1;1;5;5;2;3,8;2,8;2,7;3,3;0,799844133362588;-3,88236310515487;1,23102924803968;11;21;12;16;18
"12653";"s12653";"Caucasiano (Indiano)";46;"Sim";"Masculino";"Esquerda";1;"GB";2;2;2;4;4;2;4;4;4;3;3;2;4;4;3;2;2;1;2;1;4;3;1;4;2;3;2;3;4;4;5;1;5;1;5;2;4;1;4;5;3;2;4;2;4;2;3;2;4;4;3,1;2,4;3,8;4,7;3,6;2,69622836466132;-1,06675327949711;2,89319921028414;17;14;19;25;19
"194";"s194";"Outro";14;"Sim";"Masculino";"Direita";1;"US";1;5;3;5;1;5;3;5;1;4;2;3;3;4;3;3;4;4;4;1;2;2;4;1;5;2;4;2;1;3;3;3;5;4;2;3;3;3;3;3;4;4;5;3;4;1;4;3;3;5;1,5;2,9;1,8;3;3,8;2,73302204301362;-0,904157323306568;1,67960244405375;6;12;11;16;20
"12950";"s12950";"Caucasiano (Europeu)";20;"Sim";"Feminino";"Direita";2;"AU";3;1;4;3;4;2;4;2;4;5;4;4;5;2;2;4;5;4;5;2;3;4;2;5;2;5;2;5;4;5;2;5;4;4;2;5;2;4;2;4;3;4;2;3;3;3;5;2;4;3;3,6;3,7;4,3;2,2;3;2,56805453971475;-3,25589457634283;1,66253161071355;18;15;21;13;17
"16921";"s16921";"Caucasiano (Europeu)";19;"Sim";"Masculino";"Direita";5;"US";2;3;2;2;3;1;2;3;4;4;5;2;5;1;2;4;5;5;4;5;5;5;4;4;1;3;1;4;3;2;3;4;5;4;2;2;4;2;4;4;4;2;3;2;3;2;4;4;5;3;3;4,4;3,8;3,4;3,8;2,48754468153124;0,420208487259845;1,26285426648227;17;21;18;17;20
"15835";"s15835";"Caucasiano (Indiano)";18;"Não";"Feminino";"Direita";1;"IN";1;5;3;5;1;5;1;5;1;5;5;5;4;3;5;5;4;4;5;4;5;5;1;5;1;5;2;5;4;3;1;5;3;5;4;5;1;2;2;4;4;4;3;2;4;3;4;4;4;3;1,2;4;4,6;2,2;3,5;0,233908243867579;-2,55467879698531;2,77401430320639;5;17;23;13;18
"7000";"s7000";"Caucasiano (Europeu)";40;"Não";"Masculino";"Direita";1;"SE";1;3;5;3;3;2;2;2;2;3;1;5;2;3;3;1;3;2;2;2;4;4;1;4;3;4;3;3;4;3;5;3;4;3;3;2;4;1;4;5;3;1;4;1;4;1;4;3;4;5;3;2;3,7;4;4,2;1,30937791786046;-2,4182768070272;1,6023293080067;16;11;19;20;22
"16312";"s16312";"Caucasiano (Europeu)";16;"Sim";"Feminino";"Direita";2;"US";3;2;2;2;4;2;3;3;2;3;1;4;1;4;2;3;4;4;5;2;4;5;4;4;2;4;2;3;4;4;5;5;2;5;1;5;1;4;1;2;4;2;5;4;5;1;4;4;3;5;3,2;2,6;3,8;1,7;4,1;2,3692296079373;-0,548490738161442;4,0442760307096;16;9;18;8;19
"5097";"s5097";"Outro";17;"Sim";"Masculino";"Direita";2;"US";5;1;5;1;5;1;5;2;5;1;1;5;5;3;2;2;4;4;3;5;1;5;3;5;1;5;1;5;5;5;5;5;5;2;3;5;4;4;4;5;5;1;5;3;5;1;5;5;5;5;4,9;3;4,4;3,4;4,8;1,41478840688954;-0,47480455977557;3,43791187100934;24;16;19;17;23
"54";"s54";"Outro";25;"Não";"Feminino";"Direita";1;"IN";2;1;4;2;4;1;1;4;2;3;5;3;2;2;2;2;1;1;2;2;5;5;1;5;2;4;1;2;5;5;5;1;4;1;5;1;2;1;4;4;3;2;1;2;2;1;4;1;4;4;3,2;2,4;4,5;4,4;3,2;2,16311309645753;-1,83877771799646;3,43257184364126;17;13;22;23;18
"7191";"s7191";"Caucasiano (Europeu)";24;"Não";"Feminino";"Direita";2;"SE";4;2;5;2;4;2;3;2;5;3;4;4;4;3;4;1;5;4;4;3;5;3;1;4;1;4;3;4;5;4;3;1;4;3;3;3;3;3;3;4;3;2;3;2;5;2;4;2;4;3;4;3,4;4,2;3,4;3,6;1,67827255699432;-4,02722253882528;2,6226314897428;20;16;21;19;19
"5239";"s5239";"Caucasiano (Europeu)";18;"Sim";"Feminino";"Direita";1;"US";2;3;4;2;4;1;4;3;4;5;2;3;4;2;2;3;3;3;3;3;5;5;3;5;1;5;1;5;5;4;4;4;4;3;4;3;4;2;4;4;2;4;4;4;4;2;4;2;4;2;3,4;3;4,7;3,6;3;0,696256973436945;-3,20027395617701;2,70166818802112;16;16;22;17;18
"11585";"s11585";"Caucasiano (Europeu)";13;"Não";"Feminino";"Direita";1;"AU";3;3;5;4;3;2;3;5;3;5;5;3;5;3;3;3;1;1;2;3;5;5;1;5;1;5;1;5;5;4;5;4;5;3;2;3;4;3;4;3;3;2;3;3;3;2;4;2;4;3;2,8;2,9;4,9;3,4;3,3;0,127465085496925;-2,50825663846015;1,2878864597135;12;17;24;16;18
"17068";"s17068";"Caucasiano (Europeu)";18;"Não";"Feminino";"Direita";1;"TR";4;4;3;3;5;2;4;3;5;3;3;3;5;1;4;4;4;3;4;3;3;5;4;4;2;4;1;4;5;4;2;3;5;4;1;4;4;3;3;3;5;1;5;3;5;1;5;5;4;5;3,6;3,8;4;2,8;4,7;3,60983445440016;-1,50571082119328;1,46027470815735;17;20;18;16;22
"14155";"s14155";"Caucasiano (Europeu)";18;"Sim";"Feminino";"Direita";5;"US";2;3;4;3;4;1;5;3;4;4;4;3;4;5;2;1;2;1;2;1;5;5;1;4;1;5;1;4;3;3;4;3;5;1;3;2;5;1;5;5;4;1;5;1;4;1;4;3;4;5;3,5;2,1;4,4;4,4;4,4;1,08088510347849;-2,64153827853166;3,29983049700818;17;11;22;23;23
"9711";"s9711";"Caucasiano (Europeu)";21;"Sim";"Feminino";"Esquerda";5;"US";3;1;5;3;5;1;5;3;1;3;4;3;5;1;3;3;3;2;3;1;5;4;1;5;1;5;5;5;5;4;5;1;5;1;4;1;5;3;5;4;3;2;5;1;5;1;4;2;3;5;3,8;3,2;4,4;4,6;4,1;3,43333127491656;-0,141471043458143;3,15366481803702;17;17;23;22;22
"4649";"s4649";"Caucasiano (Europeu)";27;"Não";"Masculino";"Esquerda";2;"CA";3;2;4;2;4;2;4;4;4;3;3;4;3;3;2;2;3;2;2;2;2;5;2;4;2;4;2;4;4;4;3;3;3;3;3;3;3;3;3;3;4;2;3;2;3;2;4;2;4;3;3,6;2,4;3,9;3;3,5;1,86817857628678;-2,77436670033032;3,13390898120399;17;12;19;15;19
"3090";"s3090";"Caucasiano (Europeu)";24;"Sim";"Masculino";"Direita";2;"US";3;1;5;3;5;1;5;3;4;2;2;4;2;4;3;3;2;2;4;2;5;5;2;4;1;4;1;4;4;3;3;4;5;2;3;3;4;2;3;3;4;1;5;1;5;1;5;3;5;5;4,2;2,4;4,3;3,4;4,7;3,46367572651816;-2,35327623657541;1,73192835472933;21;11;21;18;25
"14857";"s14857";"Caucasiano (Europeu)";18;"Sim";"Feminino";"Direita";1;"US";3;5;3;4;1;4;2;5;1;5;1;4;1;4;4;1;4;4;4;1;2;2;2;3;1;4;4;3;3;2;2;3;3;4;2;2;3;3;2;3;3;2;4;3;3;3;3;2;3;2;1,7;2,4;3;2,7;3;1,15379436776846;-1,21380497442794;3,23308221860321;6;10;13;14;16
"14862";"s14862";"Caucasiano (Norte Africano, Outro)";21;"Sim";"Feminino";"Direita";1;"US";1;4;2;3;2;3;2;3;3;2;4;2;3;3;3;3;3;2;3;2;4;3;1;4;3;3;2;3;3;3;3;3;3;3;3;3;3;2;3;3;4;1;5;1;3;1;3;2;4;3;2,5;3;3,5;3,1;3,9;3,41261543628085;-2,70808872212625;1,85607547978959;15;15;18;16;22
"14545";"s14545";"Caucasiano (Europeu)";42;"Não";"Feminino";"Direita";1;"IT";1;2;5;5;4;1;3;5;5;5;2;3;2;4;1;2;3;1;3;2;4;5;1;5;1;1;1;4;5;5;3;5;3;3;3;5;2;3;2;2;5;1;4;1;3;2;5;4;5;3;3;2,1;4,4;2,3;4,3;1,46478574350603;-1,83224576263718;1,74858973577396;16;10;23;12;23
"3421";"s3421";"Caucasiano (Europeu)";16;"Sim";"Feminino";"Direita";1;"GB";2;5;1;4;2;4;1;3;2;5;4;2;5;2;3;3;4;4;4;5;3;3;3;3;3;3;3;3;4;3;4;2;4;2;2;2;4;2;3;3;5;2;5;3;4;1;4;4;4;5;1,7;4;3,1;3,6;4,3;2,29892381864114;-2,55645255925996;2,15330421421007;9;21;15;19;21
"2272";"s2272";"Outro";21;"Sim";"Feminino";"Direita";2;"AU";1;4;3;4;3;3;1;4;3;4;2;4;2;2;2;2;2;2;2;2;5;4;1;5;2;4;2;4;4;4;4;2;4;2;3;3;3;2;3;4;4;2;3;2;4;2;5;4;4;3;2,2;2,2;4,3;3,6;3,9;3,18552001967169;0,076592245438079;1,93331239248309;12;12;22;20;20
"19458";"s19458";"Caucasiano (Europeu)";20;"Sim";"Feminino";"Direita";5;"US";5;1;5;1;5;1;5;5;5;1;4;2;4;3;3;3;4;3;4;2;4;4;3;4;2;3;2;4;3;4;1;5;4;4;1;5;2;4;2;4;5;1;5;1;5;1;5;5;2;5;4,6;3,4;3,7;2;4,7;3,82405404646276;-1,23634950681663;2,04700363716576;21;16;19;13;22
"16433";"s16433";"Caucasiano (Europeu)";18;"Sim";"Feminino";"Direita";5;"US";2;3;4;3;4;4;4;4;4;3;3;5;3;4;3;1;3;1;1;1;5;5;2;5;1;5;1;5;5;5;4;3;5;2;3;4;4;3;4;3;2;5;3;2;3;2;2;2;5;4;3,1;1,9;4,9;3,5;3;0,758837330875763;-1,07148195135326;1,05856535436839;14;10;24;18;18
"3534";"s3534";"Outro";40;"Sim";"Feminino";"Direita";1;"US";4;2;4;2;5;2;4;2;4;2;5;2;5;2;5;4;4;4;5;5;5;4;3;4;2;5;2;3;4;5;3;4;4;5;1;5;4;4;1;4;4;2;5;1;4;1;4;4;5;5;4,1;4,5;4,1;2,3;4,5;3,20565650580625;-2,3974029631615;2,0571610235239;20;23;20;13;24
"4657";"s4657";"Caucasiano (Europeu)";20;"Sim";"Masculino";"Esquerda";1;"GB";3;5;3;4;3;2;5;2;2;5;4;4;3;2;4;1;2;1;4;3;5;3;4;4;1;1;2;3;4;3;1;2;2;2;4;1;4;2;5;5;5;1;5;1;5;1;4;5;5;5;2,8;2,8;3,4;3,8;4,9;2,80119143079996;-1,10991541202988;2,30287195545667;12;16;16;19;24
"820";"s820";"Caucasiano (Europeu)";14;"Sim";"Feminino";"Direita";1;"(nu";4;1;4;2;4;1;3;2;5;3;5;3;4;2;4;3;4;4;5;4;2;5;4;3;3;2;2;3;3;3;3;3;3;4;2;2;4;2;5;4;4;2;4;3;4;2;4;4;5;4;4,1;4;3;3,4;4;1,35651185781169;-1,79270560336671;0,451130395927759;22;19;15;16;20
"15922";"s15922";"Outro";15;"Sim";"Feminino";"Direita";1;"CA";5;1;5;1;5;1;5;5;2;1;5;3;5;1;5;4;3;3;4;3;5;4;2;5;1;5;1;5;5;5;3;1;3;4;3;3;3;3;4;4;3;3;3;5;4;2;1;3;5;3;4,3;4;4,8;3,3;3;3,37770606003125;-1,70505785775011;2,3956051630062;18;21;23;17;14
"10952";"s10952";"Outro";30;"Não";"Feminino";"Direita";1;"ZW";2;3;2;3;3;3;3;1;1;5;5;3;5;2;4;4;4;2;3;3;2;4;1;4;2;4;1;4;4;4;4;1;5;1;4;5;5;2;4;4;3;3;5;3;4;1;4;3;5;3;2,6;3,7;4;4,1;3,8;1,71967694232107;-1,35524211395977;1,24402467202204;13;19;19;23;22
"6017";"s6017";"Caucasiano (Europeu)";50;"Sim";"Feminino";"Direita";1;"US";3;1;2;3;4;2;4;3;2;3;5;2;5;1;4;4;4;5;4;4;5;5;2;5;1;4;1;4;5;4;3;4;4;4;2;4;4;2;3;4;5;3;5;1;3;2;3;5;4;3;3,3;4,4;4,6;3;4;2,49415174213076;-3,08008118302192;3,68520457839786;17;22;22;16;21
"4270";"s4270";"Caucasiano (Europeu)";21;"Sim";"Feminino";"Direita";2;"US";1;4;2;2;2;2;2;4;2;4;4;2;4;2;4;4;2;2;4;2;5;4;2;4;4;4;2;4;4;4;4;4;4;4;2;4;4;2;2;4;4;2;4;2;2;2;4;4;4;2;2,3;3,4;3,9;3;3,6;-0,26397460061927;-2,04497072170929;2,30209286340734;12;18;21;16;20
"6417";"s6417";"Caucasiano (Europeu)";15;"Sim";"Masculino";"Direita";5;"US";2;3;3;4;2;3;3;2;4;3;4;4;5;2;1;3;4;5;4;4;4;3;2;4;2;3;2;4;4;3;4;5;3;3;2;4;3;3;4;3;4;2;5;2;4;1;4;5;4;5;2,9;3,6;3,7;2,8;4,4;1,87220324101008;0,901663487416574;2,29485162083313;17;16;18;13;22
"10261";"s10261";"Caucasiano (Europeu)";22;"Sim";"Feminino";"Direita";1;"US";2;4;3;4;3;3;2;4;3;4;2;3;4;3;3;3;5;3;4;2;4;3;4;4;3;4;3;4;4;4;1;3;3;3;1;4;5;2;2;3;4;3;4;3;3;2;4;3;3;3;2,4;3,2;3,5;2,7;3,4;0,664588304318929;-3,0273079356303;3,39564562552564;12;15;17;16;18
"2387";"s2387";"Caucasiano (Europeu)";37;"Sim";"Feminino";"Direita";1;"US";3;1;4;2;5;1;4;3;5;4;5;1;5;3;3;3;4;2;3;3;5;5;2;5;2;5;1;3;5;4;4;4;5;2;2;2;5;1;4;4;4;3;5;1;4;1;4;4;5;3;4;3,6;4,5;3,9;4,2;2,22134601475414;-3,14466465846162;3,05136695933051;20;19;21;20;24
"14086";"s14086";"Caucasiano (Indiano)";27;"Sim";"Feminino";"Direita";1;"IN";4;2;4;1;5;1;2;5;5;1;2;4;4;4;5;2;3;2;4;2;3;5;4;5;1;3;1;1;5;5;4;1;5;2;4;3;2;2;2;5;4;1;5;1;5;1;5;4;5;5;4;2,8;3,9;3,8;4,8;3,7193415988511;-1,06363223285591;2,1875943858341;20;15;16;23;25
"10277";"s10277";"Caucasiano (Europeu)";51;"Sim";"Feminino";"Direita";5;"US";3;1;5;3;5;1;4;5;2;2;2;3;2;5;1;2;2;1;1;1;5;5;1;5;1;5;1;4;4;5;5;2;5;1;4;1;5;1;3;5;4;2;3;2;4;2;5;3;3;4;3,7;1,6;4,8;4,6;3,8;2,7578308616845;1,23548318815659;2,69133838966285;17;8;24;24;19
"8366";"s8366";"Raça Mista";17;"Sim";"Feminino";"Direita";1;"US";2;3;3;3;4;2;3;3;4;4;4;3;5;3;4;4;3;1;3;2;4;4;2;4;2;5;2;4;4;4;3;4;4;4;2;4;3;3;1;3;4;2;4;2;4;2;4;4;4;5;3,1;3,2;4,1;2,5;4,1;2,01470946023832;-0,484643258161769;0,67705397922262;16;17;20;14;20
"9810";"s9810";"Caucasiano (Europeu)";27;"Sim";"Feminino";"Direita";2;"US";2;2;5;3;5;2;4;3;3;2;1;3;3;4;2;2;1;1;2;1;5;5;2;5;2;4;1;5;5;5;3;3;4;3;3;4;3;2;3;4;5;2;3;3;4;3;4;5;4;3;3,7;1,8;4,7;3,2;3,8;0,894395253583149;-1,78373668262554;2,40275219250668;18;11;24;18;17
"9908";"s9908";"Outro";18;"Não";"Feminino";"Direita";5;"CN";1;4;3;4;3;3;1;4;4;5;2;3;4;2;3;4;2;4;2;3;2;3;1;4;2;5;2;3;4;4;4;1;5;2;4;1;4;2;4;3;4;1;3;2;3;2;4;3;4;3;2,2;3,1;3,8;4,2;3,7;1,52369909754509;-3,32042187310824;2,11265540142953;12;17;17;21;19
"11934";"s11934";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";32;"Sim";"Feminino";"Direita";1;"SG";2;4;4;4;3;4;3;5;2;4;3;5;4;3;2;4;4;5;4;3;5;4;1;5;1;5;1;5;5;3;5;1;5;1;4;3;5;1;5;5;4;2;5;1;4;1;5;2;5;5;2,3;3,3;4,7;4,7;4,4;0,307630935619332;-0,578635186803945;2,68170863145224;9;13;22;25;25
"10213";"s10213";"Caucasiano (Europeu)";38;"Sim";"Feminino";"Direita";5;"CA";3;2;4;2;4;2;3;3;2;2;3;2;4;4;3;3;2;1;3;1;5;4;2;4;2;3;2;4;4;4;3;3;3;3;3;3;4;2;5;3;3;2;3;2;3;4;4;2;4;4;3,5;2,6;4;3,4;3,3;2,49260890327238;-1,07887418497068;4,12423805918738;17;14;21;16;17
"498";"s498";"Caucasiano (Europeu)";21;"Sim";"Feminino";"Direita";2;"AU";4;4;3;4;3;4;4;4;2;5;4;3;3;3;3;2;4;3;5;3;1;4;1;4;2;3;2;3;3;2;2;5;4;2;1;1;2;3;1;3;2;3;5;2;3;1;3;2;4;3;2,5;3,3;3,3;2,6;3,4;1,11158972643732;-0,0934687374013261;1,16230318035691;9;15;15;15;21
"17530";"s17530";"Caucasiano (Europeu)";16;"Sim";"Feminino";"Esquerda";2;"US";3;2;5;3;4;1;4;5;3;5;5;2;5;5;4;2;2;2;4;1;1;5;2;4;2;5;2;4;4;3;4;2;5;2;2;2;4;2;4;5;4;3;5;3;4;2;2;3;5;4;3,3;3;3,8;4;3,7;0,454422478234475;-0,00562852015601378;2,99829467788748;14;15;17;22;19
