"";"id";"raça";"idade";"ing_nat";"gênero";"mão_dom";"fonte";"país";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"N1";"N2";"N3";"N4";"N5";"N6";"N7";"N8";"N9";"N10";"A1";"A2";"A3";"A4";"A5";"A6";"A7";"A8";"A9";"A10";"C1";"C2";"C3";"C4";"C5";"C6";"C7";"C8";"C9";"C10";"O1";"O2";"O3";"O4";"O5";"O6";"O7";"O8";"O9";"O10";"extr";"neur";"amab";"cons";"aber";"fluid";"wellb";"empa";"E";"N";"A";"C";"O"
"3717";"s3717";"Caucasiano (Europeu)";25;"Não";"Feminino";"Direita";1;"A1";3;3;2;3;3;3;1;2;2;1;5;4;5;4;4;4;3;3;4;4;3;3;4;4;3;4;3;3;4;3;5;1;4;2;1;2;4;2;4;4;4;4;5;5;4;5;5;5;5;4;2,3;4;3,4;2,9;4,6;4,09521824182627;-3,17162938826985;1,08382308841839;11;21;16;13;25
"11594";"s11594";"Caucasiano (Europeu)";22;"Não";"Feminino";"Direita";1;"RS";2;4;3;4;4;4;3;4;4;4;3;3;4;4;4;3;4;4;4;3;4;3;4;4;4;3;4;4;3;3;4;5;3;4;2;4;4;3;4;4;5;4;4;4;4;4;4;4;3;4;3,6;3,6;3,6;3,7;4;4,32649610812272;-2,15643354350368;2,42542620455384;20;18;18;19;19
"9910";"s9910";"Caucasiano (Europeu)";52;"Sim";"Masculino";"Direita";1;"US";3;3;4;5;3;5;4;3;5;1;4;1;2;3;4;4;3;1;4;2;5;2;5;5;3;5;5;5;4;2;1;1;1;1;1;1;1;5;1;3;5;5;5;5;5;5;5;3;5;5;3,6;2,8;4,1;1,6;4,8;2,63596403683723;-0,851961098846336;1,33299340220513;17;12;19;11;25
"12777";"s12777";"Caucasiano (Indiano)";14;"Sim";"Feminino";"Direita";1;"GB";3;5;2;2;4;4;4;1;2;2;4;3;5;2;3;5;4;3;4;3;4;5;2;5;5;4;4;4;4;4;4;3;4;2;4;1;5;3;5;4;2;2;4;4;3;4;4;3;5;3;2,9;3,6;4,1;3,5;3,4;1,9955856651614;-2,32192989068487;5,35738891022168;14;16;19;16;21
"10669";"s10669";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";15;"Sim";"Feminino";"Direita";1;"AU";2;4;3;3;3;4;4;3;2;4;5;4;5;2;4;5;4;2;2;4;1;4;4;5;4;5;4;4;4;3;4;4;4;2;3;4;5;3;3;2;2;3;3;4;2;1;4;2;4;2;3,2;3,7;3,8;3,4;2,7;1,94191798412805;-1,79111418728693;1,71448375556906;17;19;16;15;16
"16610";"s16610";"Caucasiano (Europeu)";16;"Sim";"Feminino";"Direita";5;"NZ";4;4;5;4;4;4;5;3;4;4;2;1;2;2;1;1;4;5;4;2;1;4;1;1;1;1;2;1;1;2;5;1;2;3;1;2;2;1;2;4;5;5;5;5;5;5;5;5;3;5;4,1;2,4;1,5;2,3;4,8;2,18768860713119;-2,70971947378787;0,48789554333844;19;8;9;11;23
"10733";"s10733";"Caucasiano (Europeu)";18;"Sim";"Feminino";"Direita";1;"US";4;5;5;5;5;5;4;4;5;4;5;3;5;2;1;4;4;3;4;3;5;4;5;5;5;5;5;4;4;4;4;4;5;5;2;2;3;3;3;4;3;4;4;2;5;3;4;2;4;5;4,6;3,4;4,6;3,5;3,6;1,476257717681;-1,95809579520354;4,31188208795585;23;14;22;21;17
"14470";"s14470";"Caucasiano (Europeu)";23;"Não";"Feminino";"Direita";1;"RS";2;1;2;1;4;2;4;1;1;3;1;2;2;4;2;2;1;2;2;2;5;2;4;1;2;2;1;2;2;3;3;1;4;4;3;1;4;4;2;4;2;5;5;5;4;5;5;3;4;5;2,1;2;2,4;3;4,3;4,03137434986646;-1,18369455122412;1,38373324954882;8;12;16;17;24
"17965";"s17965";"Caucasiano (Europeu)";25;"Sim";"Masculino";"Esquerda";3;"JP";4;2;3;3;5;3;4;1;3;2;5;2;4;4;4;2;3;3;2;4;5;5;4;4;4;4;4;3;4;2;3;3;4;2;1;4;4;2;2;5;4;5;5;5;4;5;4;4;5;5;3;3,3;3,9;3;4,6;2,57302597810837;-2,0444315971448;1,8896146650131;11;18;19;16;24
"12581";"s12581";"Caucasiano (Europeu)";22;"Sim";"Feminino";"Direita";1;"US";4;4;4;3;4;4;4;4;4;2;5;3;4;2;1;2;2;2;1;2;5;2;4;5;4;4;4;4;5;4;4;5;5;4;5;5;4;4;4;4;5;4;4;4;4;4;4;4;4;3;3,7;2,4;4,1;4,4;4;1,14984971776175;0,377159682108108;3,35990474117053;18;12;19;22;20
"18894";"s18894";"Caucasiano (Europeu)";20;"Sim";"Masculino";"Direita";1;"US";3;4;4;4;4;4;4;3;4;3;3;3;3;3;2;3;2;3;2;3;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;5;5;4;3;3;2;4;3;3;3;4;3;3;4;3;3,7;2,7;4;3,8;3,2;0,209403612582413;-1,41166364255782;1,73955825351275;18;14;20;18;17
"14798";"s14798";"Caucasiano (Europeu)";31;"Sim";"Masculino";"Esquerda";1;"IE";2;3;2;3;3;3;2;2;3;2;3;2;3;2;3;2;2;2;4;2;4;4;2;3;4;4;2;4;3;4;4;2;3;4;4;4;4;4;4;3;4;3;3;3;5;3;4;4;4;4;2,5;2,5;3,4;3,6;3,7;3,17106794108293;-1,50061601989347;3,07675778631133;13;12;18;16;17
"16257";"s16257";"Caucasiano (Europeu)";23;"Não";"Feminino";"Direita";2;"US";4;3;4;2;3;3;3;3;3;3;3;2;3;2;3;2;2;2;3;3;5;2;3;3;4;2;4;2;3;3;4;3;4;2;3;3;3;5;4;2;2;2;4;5;3;3;3;1;3;3;3,1;2,5;3,1;3,3;2,9;1,41164023784755;-1,10754338763455;1,97394556656747;15;13;15;16;18
"16098";"s16098";"Caucasiano (Europeu)";17;"Sim";"Masculino";"Direita";5;"US";1;3;4;1;4;5;1;1;1;1;5;4;5;5;5;2;5;4;3;5;5;5;1;5;5;5;5;5;5;4;4;3;5;4;3;2;4;5;5;5;5;5;5;5;5;5;5;5;5;5;2,2;4,3;4,5;4;5;2,01640817226442;-1,30192368053919;3,02015631829857;11;24;20;22;25
"6486";"s6486";"Caucasiano (Europeu)";16;"Sim";"Masculino";"Direita";5;"US";2;3;4;3;4;5;5;4;4;1;2;1;4;5;1;2;4;2;1;2;5;4;3;4;5;3;5;3;3;3;4;4;4;4;2;2;3;2;2;3;3;3;4;4;4;4;4;3;3;5;3,5;2,4;3,8;3;3,7;1,70615381112202;-2,23706405554659;1,61713448317619;17;13;18;17;19
"5783";"s5783";"Caucasiano (Europeu)";15;"Sim";"Masculino";"Direita";1;"RO";1;2;2;3;1;3;1;2;4;1;4;2;4;5;2;4;4;4;5;5;4;5;3;3;4;4;4;3;1;1;3;4;2;3;2;3;4;3;2;3;3;4;4;5;3;4;5;3;5;3;2;3,9;3,2;2,9;3,9;1,30436834474507;-0,8736892953138;2,45978056800854;12;18;16;15;23
"16580";"s16580";"Caucasiano (Europeu)";17;"Sim";"Feminino";"Esquerda";1;"US";4;4;4;4;4;4;4;4;4;3;3;4;4;2;4;4;4;4;4;4;4;4;2;4;4;4;4;4;4;4;2;2;4;2;2;2;2;2;4;4;2;4;4;4;4;4;4;2;4;4;3,9;3,7;3,8;2,6;3,6;0,724833172302338;-1,27892749164754;3,00481434695972;19;18;18;14;20
"18914";"s18914";"Raça Mista";36;"Sim";"Feminino";"Direita";5;"US";2;5;4;4;5;5;4;4;2;3;1;2;1;2;1;1;1;1;1;1;5;5;5;5;1;5;5;5;5;4;4;5;5;5;4;4;3;5;4;4;4;4;4;4;4;5;4;4;2;5;3,8;1,2;4,5;4,3;4;3,1616591641032;-1,23385488440708;0,552442554392329;19;7;24;24;19
"10115";"s10115";"Caucasiano (Europeu)";38;"Sim";"Feminino";"Direita";5;"US";1;5;2;1;3;4;1;1;1;1;5;3;5;5;3;4;4;5;5;5;5;4;5;5;4;5;4;3;5;2;3;1;4;1;1;1;4;4;1;4;2;4;5;4;5;5;3;1;4;5;2;4,4;4,2;2,4;3,8;3,02351586256334;-3,90534858791222;2,99684629015115;12;21;19;14;21
"15429";"s15429";"Outro";25;"Não";"Feminino";"Direita";1;"US";2;3;2;1;1;5;1;1;1;1;4;3;4;3;5;3;2;3;4;2;3;4;4;5;3;3;5;1;4;3;3;5;4;5;5;5;5;3;3;4;2;3;5;4;3;5;3;1;4;2;1,8;3,3;3,5;4,2;3,2;2,33309745782743;-2,42217035788498;2,16503549370031;11;17;15;21;21
"3007";"s3007";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";20;"Sim";"Masculino";"Direita";2;"PH";2;2;2;2;1;2;2;1;1;1;4;2;4;4;2;2;2;1;2;4;5;2;5;4;3;3;4;4;4;4;4;5;5;5;4;5;4;5;2;4;4;5;2;4;2;1;5;4;4;2;1,6;2,7;3,8;4,3;3,3;1,76800576616282;-2,52822712645191;1,49395848292439;7;16;20;24;16
"17675";"s17675";"Caucasiano (Europeu)";44;"Sim";"Feminino";"Direita";5;"US";2;3;2;2;2;3;3;2;2;1;5;4;5;5;5;4;3;2;3;4;4;4;5;4;3;4;4;4;4;3;3;3;5;2;3;3;5;4;4;4;4;4;5;4;4;5;4;3;5;5;2,2;4;3,9;3,6;4,3;1,81798643472658;-1,69257194575835;2,49719737621839;11;23;20;18;23
"17040";"s17040";"Caucasiano (Indiano)";21;"Não";"Masculino";"Direita";2;"IN";4;3;5;2;4;4;4;2;4;2;4;2;4;3;4;3;4;4;3;4;1;4;5;3;4;5;4;1;5;5;4;4;4;4;3;2;3;4;4;4;3;2;4;3;4;5;4;1;5;4;3,4;3,5;3,7;3,6;3,5;1,59143127577504;-3,4392913238916;1,03263606475546;15;17;16;20;21
"8207";"s8207";"Caucasiano (Indiano)";23;"Não";"Feminino";"Direita";1;"IN";3;1;4;3;3;2;3;1;2;3;1;3;3;4;1;3;4;3;3;2;2;2;5;5;3;4;4;3;5;5;4;5;5;4;2;4;2;5;4;5;3;3;2;2;3;3;5;3;3;4;2,5;2,7;3,8;4;3,1;1,83438667924216;-0,289639380346409;1,76935874985738;9;13;17;24;15
"3508";"s3508";"Caucasiano (Europeu)";25;"Sim";"Feminino";"Direita";1;"GB";1;4;3;2;5;3;2;4;4;3;3;2;4;2;3;4;3;3;3;2;5;4;5;4;4;3;3;3;3;3;4;2;5;4;2;4;4;5;2;3;2;3;5;3;4;5;5;2;4;3;3,1;2,9;3,7;3,5;3,6;1,80856961545278;0,170933969803678;1,85459606582057;18;13;20;19;22
"4092";"s4092";"Raça Mista";57;"Sim";"Masculino";"Direita";1;"GB";3;5;5;5;5;5;4;5;5;5;3;1;1;2;1;1;1;1;1;1;5;1;5;5;5;5;5;5;1;5;3;5;4;5;3;5;3;5;2;3;4;5;5;5;5;5;5;3;4;5;4,7;1,3;4,2;3,8;4,6;1,82642105583822;0,91248437164281;2,99703647722711;25;6;21;22;24
"14561";"s14561";"Caucasiano (Indiano)";23;"Não";"Masculino";"Direita";1;"PK";1;1;2;1;1;1;1;1;3;3;2;1;1;5;3;2;2;3;1;1;3;1;5;5;1;3;1;4;1;3;4;3;4;4;3;2;5;3;3;3;2;5;4;3;4;4;4;1;5;3;1,5;2,1;2,7;3,4;3,5;1,79731986962874;-2,27932207803337;1,67081982896945;9;11;16;17;20
"12645";"s12645";"Caucasiano (Europeu)";15;"Sim";"Masculino";"Direita";1;"US";4;5;5;4;4;4;5;4;5;3;4;1;3;4;2;3;2;2;2;4;5;4;4;5;5;4;5;3;5;3;3;2;4;3;3;2;3;3;3;4;4;4;5;4;4;5;4;4;4;5;4,3;2,7;4,3;3;4,3;3,00944125354447;-2,76003705609887;2,20525441780521;21;14;19;16;22
"17578";"s17578";"Caucasiano (Europeu)";15;"Sim";"Feminino";"Direita";1;"US";2;2;2;3;3;3;3;2;3;2;2;4;4;4;2;3;2;2;3;2;4;4;4;3;4;4;4;3;3;3;4;2;5;4;3;1;4;4;4;4;5;5;3;4;4;4;5;5;4;5;2,5;2,8;3,6;3,5;4,4;1,27504706275536;-2,19689918907324;1,71595424234337;12;16;18;19;20
"5164";"s5164";"Caucasiano (Europeu)";19;"Não";"Masculino";"Direita";1;"DE";2;1;4;3;3;3;2;2;2;2;2;2;4;3;3;3;3;3;2;2;4;4;4;4;4;4;4;4;3;4;3;4;3;4;3;4;4;3;2;4;4;3;4;4;2;4;4;3;4;3;2,4;2,7;3,9;3,4;3,5;1,0135354919569;-0,466942713673075;2,47197639639485;10;14;20;18;20
"19471";"s19471";"Caucasiano (Europeu)";43;"Sim";"Masculino";"Direita";1;"KR";1;1;2;1;2;1;1;1;1;1;5;4;5;4;4;5;2;1;5;3;1;2;4;3;2;4;1;2;1;1;2;1;1;1;1;2;5;1;2;2;5;2;4;5;4;4;4;1;4;2;1,2;3,8;2,1;1,8;3,5;3,57217050111868;-2,32350407651453;1,32510276908318;5;20;10;6;21
"13294";"s13294";"Caucasiano (Médio Leste)";23;"Não";"Masculino";"Direita";1;"TR";3;4;2;3;4;4;2;2;2;2;2;4;5;3;3;5;4;4;4;3;2;2;2;4;2;5;2;3;4;3;4;5;4;4;3;4;5;2;4;4;3;4;4;5;5;4;4;3;5;5;2,8;3,7;2,9;3,9;4,2;2,13667117364782;-2,53042623229466;2,48684571135776;14;18;12;19;22
"240";"s240";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";17;"Não";"Masculino";"Direita";2;"ID";1;1;3;2;2;1;2;2;1;3;2;2;3;3;2;2;3;2;2;3;2;2;5;3;3;4;2;3;3;3;4;4;3;4;4;3;4;4;4;4;3;4;3;4;3;4;4;4;5;3;1,8;2,4;3;3,8;3,7;2,71691690686721;-1,47980217424093;1,46036734580304;8;13;15;19;20
"10499";"s10499";"Caucasiano (Europeu)";17;"Sim";"Feminino";"Direita";1;"US";2;2;2;3;2;4;2;3;3;1;2;1;4;4;1;3;4;4;2;2;5;5;5;5;5;5;5;5;5;3;4;2;5;2;2;4;3;2;2;3;5;5;5;5;4;5;3;4;5;5;2,4;2,7;4,8;2,9;4,6;2,27216300761901;-2,50712226729197;2,31757594665452;13;12;23;14;23
"9847";"s9847";"Raça Mista";16;"Sim";"Feminino";"Direita";2;"US";1;3;2;2;3;2;3;3;3;1;3;2;4;3;5;2;5;5;5;2;5;5;5;5;5;5;5;3;4;2;4;4;3;4;1;5;5;3;5;4;3;4;2;5;2;1;3;4;5;3;2,3;3,6;4,4;3,8;3,2;1,40945997047726;-3,18457769645392;2,13950836748102;12;16;20;18;16
"18352";"s18352";"Caucasiano (Europeu)";18;"Sim";"Masculino";"Direita";1;"US";2;2;3;3;4;2;2;4;4;2;3;2;4;3;3;2;2;1;2;2;5;5;5;5;5;5;5;4;5;5;4;5;5;4;3;4;5;3;4;5;5;4;5;1;5;5;5;4;5;5;2,8;2,4;4,9;4,2;4,4;3,21499255160334;-1,0802443016715;3,23973699790684;14;14;24;22;21
"13872";"s13872";"Caucasiano (Indiano)";26;"Não";"Masculino";"Direita";1;"IN";4;4;3;3;3;4;2;4;4;1;2;2;4;3;2;1;1;1;1;2;2;4;5;5;4;3;3;3;4;5;4;2;4;4;3;2;2;5;4;4;2;4;4;5;3;5;4;2;3;4;3,2;1,9;3,8;3,4;3,6;2,03547620809386;0,673392400456928;2,87573916744475;17;13;19;19;21
"8032";"s8032";"Oeste da África, Bosquímanos, Etíope";19;"Não";"Masculino";"Direita";1;"US";2;2;3;3;3;1;2;3;3;2;3;2;4;3;3;3;2;1;2;2;4;4;5;5;5;5;4;4;5;3;3;2;3;4;4;2;5;3;3;4;3;4;4;4;4;4;4;2;5;4;2,4;2,5;4,4;3,3;3,8;2,31324491498134;-2,74110401912684;2,16473417063254;11;14;20;16;21
"4298";"s4298";"Caucasiano (Europeu)";16;"Sim";"Feminino";"Direita";1;"GB";1;5;4;4;4;4;3;4;3;2;3;3;4;4;3;4;2;2;3;4;1;3;4;3;4;3;4;4;3;4;2;4;3;4;1;4;3;2;1;5;4;3;4;3;5;5;3;1;3;4;3,4;3,2;3,3;2,9;3,5;1,73811493236593;-1,65614164867654;1,72006189506256;18;18;16;18;18
"15743";"s15743";"Outro";44;"Sim";"Masculino";"Esquerda";1;"US";2;2;4;2;3;2;3;2;3;2;3;3;3;4;3;2;4;3;2;4;4;4;5;4;4;4;4;4;4;4;4;5;5;5;4;5;4;5;4;4;3;3;2;3;4;2;3;3;4;3;2,5;3,1;4,1;4,5;3;0,732222660843816;-2,71678038125588;2,67807365678693;11;17;21;24;14
"4577";"s4577";"Nativo Americano";57;"Sim";"Feminino";"Direita";1;"US";5;5;1;1;5;5;5;1;5;1;5;5;5;5;1;5;1;1;5;5;5;5;1;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;1;1;5;5;5;5;5;1;5;5;3,4;3,8;4,6;4,6;3,8;1,46509940442759;-0,883675245578441;3,2747477758419;17;21;21;25;25
"17461";"s17461";"Outro";17;"Sim";"Masculino";"Direita";1;"US";3;4;4;3;4;4;2;4;4;3;3;4;5;4;2;2;2;2;2;2;5;4;5;5;3;4;4;4;4;5;4;3;4;3;3;3;4;4;3;4;3;3;2;4;4;4;4;3;5;5;3,5;2,8;4,3;3,5;3,7;2,48317241832368;-3,47660345884237;3,03095226130941;19;17;23;18;19
"7011";"s7011";"Caucasiano (Europeu)";40;"Não";"Masculino";"Direita";1;"US";1;2;2;2;2;4;1;1;1;2;4;4;5;4;4;4;2;2;4;4;4;2;4;4;3;3;1;4;4;2;2;5;5;4;3;5;4;4;4;3;4;5;3;5;2;3;4;4;5;2;1,8;3,7;3,1;3,9;3,7;1,54758602645031;-2,22831574831436;0,20546512409974;10;21;16;21;20
"5017";"s5017";"Caucasiano (Indiano)";25;"Não";"Masculino";"Direita";1;"IN";3;3;3;2;3;3;3;3;3;3;3;4;5;2;4;4;4;4;4;3;1;4;4;4;4;4;4;4;4;4;3;4;4;2;3;2;2;3;4;4;3;3;5;4;3;4;4;2;4;3;2,9;3,7;3,7;3,1;3,5;-0,359204314409646;-4,55584723134635;2,51065669987712;15;18;17;17;21
"9288";"s9288";"Raça Mista";19;"Sim";"Masculino";"Direita";2;"GB";2;2;4;2;3;4;2;1;2;2;3;3;4;4;3;2;4;4;2;4;4;4;5;4;4;4;4;4;2;4;3;4;4;3;2;3;4;4;4;4;4;5;5;5;4;5;4;3;5;5;2,4;3,3;3,9;3,5;4,5;1,40074551486951;-2,39774417981098;2,98382094771057;11;18;21;19;24
"8523";"s8523";"Outro";15;"Sim";"Outro";"Direita";5;"US";2;4;2;3;5;5;3;2;4;1;5;3;5;5;3;3;3;3;3;5;5;3;3;4;5;3;5;5;3;5;2;2;5;2;2;2;3;4;2;3;5;3;5;2;4;5;5;5;4;4;3,1;3,8;4,1;2,7;4,2;0,498648830342145;-0,597373094127294;1,92438410426493;16;21;21;16;21
"25";"s25";"Caucasiano (Europeu)";52;"Sim";"Feminino";"Direita";1;"US";3;2;4;2;2;3;3;3;4;1;4;2;4;3;2;2;3;2;1;3;5;4;5;5;3;3;3;3;4;4;3;1;4;3;1;1;4;2;2;4;4;3;4;2;4;4;4;4;5;4;2,7;2,6;3,9;2,5;3,8;2,63819028236516;-1,40926192035973;1,98461179120454;13;14;21;14;19
"15684";"s15684";"Caucasiano (Médio Leste)";22;"Não";"Feminino";"Direita";2;"LB";2;2;3;1;2;3;1;1;4;1;1;3;3;3;1;4;4;3;4;3;5;4;4;4;4;4;2;4;5;2;4;5;4;5;4;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;2;2,9;3,8;4,7;4,9;3,02065443555642;0,274347633514418;2,47753437835247;11;13;19;24;25
"7439";"s7439";"Caucasiano (Europeu)";17;"Não";"Feminino";"Direita";2;"US";1;3;4;3;4;3;3;2;1;1;1;1;5;1;1;1;3;1;4;5;1;3;5;5;5;5;5;5;5;5;4;5;5;4;5;3;5;4;4;1;5;2;5;4;5;5;1;4;1;3;2,5;2,3;4,4;4;3,5;0,557835160576859;-0,413256165230113;2,63860698581464;10;13;19;19;16
"912";"s912";"Caucasiano (Indiano)";19;"Não";"Feminino";"Direita";1;"(nu";2;2;3;3;2;5;1;1;5;1;3;4;4;2;5;5;5;5;4;5;2;3;4;4;2;4;1;5;5;4;3;4;4;3;5;4;4;3;4;3;3;4;3;3;3;3;4;3;5;3;2,5;4,2;3,4;3,7;3,4;0,351014315517798;-1,91219250967672;2,05536032016416;14;20;18;17;18
"13668";"s13668";"Caucasiano (Europeu)";19;"Sim";"Feminino";"Esquerda";1;"AU";4;5;5;4;4;4;4;3;4;3;3;1;3;3;2;1;2;1;3;2;5;5;2;4;4;5;5;4;5;4;3;1;5;5;4;5;3;4;4;4;4;2;4;5;5;5;5;4;4;5;4;2,1;4,3;3,8;4,3;2,18825375509727;-1,41656302437181;2,74074682248418;19;11;20;19;23
"10900";"s10900";"Caucasiano (Europeu)";20;"Sim";"Feminino";"Direita";2;"US";2;4;3;3;3;3;2;3;3;4;1;2;2;5;2;4;4;4;2;5;5;5;5;5;5;4;5;5;5;4;3;1;2;2;3;2;2;5;3;5;5;5;5;5;2;5;4;5;5;5;3;3,1;4,8;2,8;4,6;3,37876211733388;-0,0340245975421178;3,09715841611189;17;16;24;15;24
"16190";"s16190";"Raça Mista";19;"Não";"Feminino";"Direita";5;"AU";3;5;5;5;5;5;5;5;5;5;5;4;5;3;4;5;3;2;5;3;5;5;5;5;5;5;5;5;5;5;4;4;5;3;4;4;5;5;5;5;4;4;1;5;5;5;5;4;5;5;4,8;3,9;5;4,4;4,3;1,83996953364719;-1,62504550298458;3,03920753491417;25;19;25;22;21
"19176";"s19176";"Raça Mista";20;"Sim";NA;"Ambas";1;"US";1;4;1;1;5;4;4;1;5;5;1;5;4;2;1;1;2;1;3;1;1;3;4;3;2;1;1;2;3;2;5;4;5;4;5;5;5;5;5;5;5;5;5;3;5;5;5;5;4;5;3,1;2,1;2,2;4,8;4,7;1,9802815039524;-1,94214615814833;0,849076213734554;19;13;12;23;22
"9747";"s9747";"Caucasiano (Norte Africano, Outro)";17;"Sim";"Feminino";"Direita";1;"GB";1;2;2;2;2;3;2;2;2;1;5;4;4;3;3;4;4;4;5;4;4;3;1;2;2;2;2;1;2;2;3;4;4;4;2;2;4;2;3;2;2;3;4;3;3;5;4;2;5;4;1,9;4;2,1;3;3,5;2,1330085180888;-1,44181439623875;0,998947974770521;10;18;11;16;21
"2534";"s2534";"Caucasiano (Europeu)";20;"Não";"Masculino";"Direita";1;"DE";2;4;3;3;2;4;2;3;4;3;4;4;5;4;4;3;3;3;3;4;4;5;4;4;4;5;4;4;5;4;4;1;5;2;2;2;3;4;4;4;5;4;5;3;4;5;4;4;5;5;3;3,7;4,3;3,1;4,4;2,21381448246762;-1,93452489091846;2,79780606263524;18;21;21;16;22
"14504";"s14504";"Caucasiano (Europeu)";15;"Não";"Masculino";"Direita";1;"RS";4;5;4;4;4;4;4;4;5;4;3;3;3;2;3;2;2;2;4;2;4;4;3;4;5;4;5;3;4;4;2;2;3;3;2;3;4;2;2;4;2;3;4;3;4;5;3;2;3;4;4,2;2,6;4;2,7;3,3;1,20397556274727;-0,518211146437149;2,13504491717566;22;13;18;14;18
"3522";"s3522";"Raça Mista";13;"Sim";"Feminino";"Direita";2;"CA";1;3;3;2;4;3;1;1;2;1;4;3;1;4;3;1;1;1;3;3;5;2;4;4;5;2;3;4;2;3;4;4;4;3;2;5;1;5;3;4;3;4;5;4;3;5;5;1;3;3;2,1;2,4;3,4;3,5;3,6;1,81370901713129;-1,16194519229022;2,72606771182548;10;14;18;20;22
"17365";"s17365";"Outro";45;"Sim";"Feminino";"Direita";1;"KE";4;5;4;4;5;5;4;3;4;4;1;1;2;2;2;1;1;1;1;1;5;5;4;4;4;2;5;2;3;4;3;4;2;4;3;3;2;4;2;4;4;4;4;4;5;5;2;2;1;5;4,2;1,3;3,8;3,1;3,6;1,04746109292786;1,00337241508314;2,4617818785534;21;8;20;18;16
"14059";"s14059";"Caucasiano (Indiano)";29;"Não";"Masculino";"Direita";1;"IN";2;5;3;3;3;4;3;1;1;3;2;4;3;4;3;2;1;1;1;1;2;4;5;4;4;3;4;4;3;3;2;4;3;3;4;5;3;4;3;3;3;3;2;4;3;5;3;1;3;4;2,8;2,2;3,6;3,4;3,1;2,05588909305655;-2,51742216266548;3,09543494515537;14;15;18;17;17
"16065";"s16065";"Caucasiano (Europeu)";25;"Não";"Feminino";"Direita";3;"SK";2;2;4;2;2;2;2;3;3;2;2;2;5;3;2;2;3;2;3;4;2;4;3;5;4;5;2;4;5;3;3;3;4;4;3;5;4;4;4;3;4;4;3;5;3;5;3;3;4;3;2,4;2,8;3,7;3,7;3,7;2,35113355046114;-1,85663907314432;3,0066670822411;12;16;16;18;20
"17983";"s17983";"Caucasiano (Europeu)";28;"Sim";"Masculino";"Direita";5;"US";5;4;3;3;4;4;4;3;4;2;2;1;4;3;4;4;4;4;5;3;3;3;4;3;3;3;3;3;4;3;2;5;4;4;2;3;4;3;2;4;4;5;5;5;5;5;5;3;3;5;3,6;3,4;3,2;3,3;4,5;1,16862141688575;-2,44189314585719;1,05700974177043;17;15;16;20;23
"15648";"s15648";"Raça Mista";23;"Não";"Feminino";"Direita";4;"SA";2;5;5;3;5;4;3;5;5;1;3;1;5;3;3;5;5;4;3;5;5;4;5;5;5;5;5;5;5;5;3;5;5;2;5;5;5;1;2;5;3;5;5;5;5;5;4;1;4;4;3,8;3,7;4,9;3,8;4,1;0,485247599018458;-2,724917273791;2,85751046579422;20;17;24;18;23
"11453";"s11453";"Caucasiano (Europeu)";15;"Sim";"Feminino";"Direita";1;"US";3;1;4;2;2;3;3;4;2;1;5;1;4;3;5;4;4;4;4;3;4;4;4;4;4;4;4;2;4;3;4;2;4;3;2;2;4;4;4;4;3;4;4;4;5;4;4;3;4;4;2,5;3,7;3,7;3,3;3,9;0,995422621456969;-1,73897537255938;3,65017532984537;11;16;17;17;20
"6898";"s6898";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";22;"Não";"Feminino";"Direita";1;"MY";1;3;5;2;3;3;3;5;3;3;4;5;4;5;3;2;4;3;3;1;2;5;5;4;3;4;3;3;4;4;5;5;5;5;4;5;4;5;4;3;4;3;4;5;3;4;5;2;5;4;3,1;3,4;3,7;4,5;3,9;2,1710953296292;-3,30874258555031;1,84976273122053;17;18;19;23;23
"1971";"s1971";"Caucasiano (Europeu)";39;"Sim";"Masculino";"Direita";2;"US";5;5;5;4;5;4;5;4;5;4;1;2;3;1;2;4;1;1;4;1;5;5;5;5;5;4;5;4;5;5;3;5;3;4;3;5;3;4;3;3;4;5;5;5;5;5;4;3;4;5;4,6;2;4,8;3,6;4,5;2,62500850316986;-0,743114491994134;1,75955258362683;22;9;24;19;23
"19547";"s19547";"Outro";33;"Sim";"Feminino";"Direita";2;"GB";2;4;3;2;3;2;2;2;3;2;2;2;4;4;1;1;1;1;1;1;5;5;5;5;5;5;5;5;5;4;5;5;5;3;4;5;5;5;4;5;3;5;3;5;3;3;4;3;5;3;2,5;1,8;4,9;4,6;3,7;2,46238009129;-1,34718889788727;3,42122655930316;13;12;24;23;20
"6287";"s6287";"Caucasiano (Europeu)";16;"Sim";"Feminino";"Direita";1;"US";3;5;4;4;5;5;5;3;4;5;5;2;5;2;4;5;4;5;5;2;5;4;3;4;4;4;4;4;3;3;4;3;4;4;2;3;4;4;3;4;3;4;5;4;3;4;4;1;4;5;4,3;3,9;3,8;3,5;3,7;2,17734926614893;-3,53920732841018;3,22441314821909;22;15;19;19;21
